cases,deaths,countriesAndTerritories,dateRep,countryterritoryCode,popData2019,contintent
8,0,Cayman_Islands,2020-04-02,CYM,64948.0,Americas
2,0,Cayman_Islands,2020-04-01,CYM,64948.0,Americas
4,0,Cayman_Islands,2020-03-31,CYM,64948.0,Americas
0,0,Cayman_Islands,2020-03-30,CYM,64948.0,Americas
0,0,Cayman_Islands,2020-03-29,CYM,64948.0,Americas
2,0,Cayman_Islands,2020-03-28,CYM,64948.0,Americas
3,0,Cayman_Islands,2020-03-27,CYM,64948.0,Americas
0,0,Cayman_Islands,2020-03-26,CYM,64948.0,Americas
0,0,Cayman_Islands,2020-03-25,CYM,64948.0,Americas
0,0,Cayman_Islands,2020-03-24,CYM,64948.0,Americas
0,0,Cayman_Islands,2020-03-23,CYM,64948.0,Americas
0,0,Cayman_Islands,2020-03-22,CYM,64948.0,Americas
2,1,Cayman_Islands,2020-03-21,CYM,64948.0,Americas
1,0,Cayman_Islands,2020-03-20,CYM,64948.0,Americas
0,0,Central_African_Republic,2020-11-30,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-29,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-28,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-11-27,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-26,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-25,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-24,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-23,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-22,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-11-21,CAF,4745185.0,Africa
7,0,Central_African_Republic,2020-11-20,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-19,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-18,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-17,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-11-16,CAF,4745185.0,Africa
8,1,Central_African_Republic,2020-11-15,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-14,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-11-13,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-12,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-11-11,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-11-10,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-09,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-11-08,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-07,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-06,CAF,4745185.0,Africa
9,0,Central_African_Republic,2020-11-05,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-04,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-03,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-02,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-11-01,CAF,4745185.0,Africa
3,0,Central_African_Republic,2020-10-31,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-30,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-29,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-28,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-10-27,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-26,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-25,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-24,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-10-23,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-22,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-10-21,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-10-20,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-19,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-18,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-17,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-16,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-15,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-10-14,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-13,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-12,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-10-11,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-10,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-09,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-08,CAF,4745185.0,Africa
7,0,Central_African_Republic,2020-10-07,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-06,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-05,CAF,4745185.0,Africa
16,0,Central_African_Republic,2020-10-04,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-03,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-10-02,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-10-01,CAF,4745185.0,Africa
19,0,Central_African_Republic,2020-09-30,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-29,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-28,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-27,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-09-26,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-09-25,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-24,CAF,4745185.0,Africa
9,0,Central_African_Republic,2020-09-23,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-22,CAF,4745185.0,Africa
7,0,Central_African_Republic,2020-09-21,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-20,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-09-19,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-18,CAF,4745185.0,Africa
10,0,Central_African_Republic,2020-09-17,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-16,CAF,4745185.0,Africa
23,0,Central_African_Republic,2020-09-15,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-14,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-13,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-09-12,CAF,4745185.0,Africa
11,0,Central_African_Republic,2020-09-11,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-10,CAF,4745185.0,Africa
7,0,Central_African_Republic,2020-09-09,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-08,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-07,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-06,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-05,CAF,4745185.0,Africa
17,0,Central_African_Republic,2020-09-04,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-09-03,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-09-02,CAF,4745185.0,Africa
11,1,Central_African_Republic,2020-09-01,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-31,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-30,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-08-29,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-28,CAF,4745185.0,Africa
7,0,Central_African_Republic,2020-08-27,CAF,4745185.0,Africa
12,0,Central_African_Republic,2020-08-26,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-25,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-24,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-23,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-22,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-21,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-20,CAF,4745185.0,Africa
12,0,Central_African_Republic,2020-08-19,CAF,4745185.0,Africa
15,0,Central_African_Republic,2020-08-18,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-17,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-16,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-15,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-14,CAF,4745185.0,Africa
5,0,Central_African_Republic,2020-08-13,CAF,4745185.0,Africa
6,1,Central_African_Republic,2020-08-12,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-11,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-10,CAF,4745185.0,Africa
0,1,Central_African_Republic,2020-08-09,CAF,4745185.0,Africa
21,0,Central_African_Republic,2020-08-08,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-08-07,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-06,CAF,4745185.0,Africa
4,0,Central_African_Republic,2020-08-05,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-04,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-08-03,CAF,4745185.0,Africa
6,0,Central_African_Republic,2020-08-02,CAF,4745185.0,Africa
3,0,Central_African_Republic,2020-08-01,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-07-31,CAF,4745185.0,Africa
6,0,Central_African_Republic,2020-07-30,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-07-29,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-07-28,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-07-27,CAF,4745185.0,Africa
5,0,Central_African_Republic,2020-07-26,CAF,4745185.0,Africa
3,1,Central_African_Republic,2020-07-25,CAF,4745185.0,Africa
16,1,Central_African_Republic,2020-07-24,CAF,4745185.0,Africa
13,2,Central_African_Republic,2020-07-23,CAF,4745185.0,Africa
13,0,Central_African_Republic,2020-07-22,CAF,4745185.0,Africa
63,0,Central_African_Republic,2020-07-21,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-07-20,CAF,4745185.0,Africa
96,2,Central_African_Republic,2020-07-19,CAF,4745185.0,Africa
16,0,Central_African_Republic,2020-07-18,CAF,4745185.0,Africa
11,0,Central_African_Republic,2020-07-17,CAF,4745185.0,Africa
6,0,Central_African_Republic,2020-07-16,CAF,4745185.0,Africa
35,0,Central_African_Republic,2020-07-15,CAF,4745185.0,Africa
33,0,Central_African_Republic,2020-07-14,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-07-13,CAF,4745185.0,Africa
29,0,Central_African_Republic,2020-07-12,CAF,4745185.0,Africa
59,1,Central_African_Republic,2020-07-11,CAF,4745185.0,Africa
91,0,Central_African_Republic,2020-07-10,CAF,4745185.0,Africa
38,0,Central_African_Republic,2020-07-09,CAF,4745185.0,Africa
38,0,Central_African_Republic,2020-07-08,CAF,4745185.0,Africa
64,4,Central_African_Republic,2020-07-07,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-07-06,CAF,4745185.0,Africa
51,0,Central_African_Republic,2020-07-05,CAF,4745185.0,Africa
95,0,Central_African_Republic,2020-07-04,CAF,4745185.0,Africa
78,1,Central_African_Republic,2020-07-03,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-07-02,CAF,4745185.0,Africa
132,0,Central_African_Republic,2020-07-01,CAF,4745185.0,Africa
184,2,Central_African_Republic,2020-06-30,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-06-29,CAF,4745185.0,Africa
89,5,Central_African_Republic,2020-06-28,CAF,4745185.0,Africa
96,0,Central_African_Republic,2020-06-27,CAF,4745185.0,Africa
145,2,Central_African_Republic,2020-06-26,CAF,4745185.0,Africa
48,1,Central_African_Republic,2020-06-25,CAF,4745185.0,Africa
88,7,Central_African_Republic,2020-06-24,CAF,4745185.0,Africa
155,7,Central_African_Republic,2020-06-23,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-06-22,CAF,4745185.0,Africa
203,4,Central_African_Republic,2020-06-21,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-06-20,CAF,4745185.0,Africa
41,1,Central_African_Republic,2020-06-19,CAF,4745185.0,Africa
154,4,Central_African_Republic,2020-06-18,CAF,4745185.0,Africa
121,4,Central_African_Republic,2020-06-17,CAF,4745185.0,Africa
67,3,Central_African_Republic,2020-06-16,CAF,4745185.0,Africa
165,0,Central_African_Republic,2020-06-15,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-06-14,CAF,4745185.0,Africa
13,0,Central_African_Republic,2020-06-13,CAF,4745185.0,Africa
92,1,Central_African_Republic,2020-06-12,CAF,4745185.0,Africa
64,1,Central_African_Republic,2020-06-11,CAF,4745185.0,Africa
38,0,Central_African_Republic,2020-06-10,CAF,4745185.0,Africa
216,0,Central_African_Republic,2020-06-09,CAF,4745185.0,Africa
64,0,Central_African_Republic,2020-06-08,CAF,4745185.0,Africa
119,1,Central_African_Republic,2020-06-07,CAF,4745185.0,Africa
163,0,Central_African_Republic,2020-06-06,CAF,4745185.0,Africa
99,0,Central_African_Republic,2020-06-05,CAF,4745185.0,Africa
16,0,Central_African_Republic,2020-06-04,CAF,4745185.0,Africa
104,0,Central_African_Republic,2020-06-03,CAF,4745185.0,Africa
58,2,Central_African_Republic,2020-06-02,CAF,4745185.0,Africa
49,1,Central_African_Republic,2020-06-01,CAF,4745185.0,Africa
88,0,Central_African_Republic,2020-05-31,CAF,4745185.0,Africa
119,0,Central_African_Republic,2020-05-30,CAF,4745185.0,Africa
53,0,Central_African_Republic,2020-05-29,CAF,4745185.0,Africa
31,0,Central_African_Republic,2020-05-28,CAF,4745185.0,Africa
19,0,Central_African_Republic,2020-05-27,CAF,4745185.0,Africa
48,0,Central_African_Republic,2020-05-26,CAF,4745185.0,Africa
52,0,Central_African_Republic,2020-05-25,CAF,4745185.0,Africa
73,1,Central_African_Republic,2020-05-24,CAF,4745185.0,Africa
43,0,Central_African_Republic,2020-05-23,CAF,4745185.0,Africa
25,0,Central_African_Republic,2020-05-22,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-21,CAF,4745185.0,Africa
75,0,Central_African_Republic,2020-05-20,CAF,4745185.0,Africa
9,0,Central_African_Republic,2020-05-19,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-18,CAF,4745185.0,Africa
26,0,Central_African_Republic,2020-05-17,CAF,4745185.0,Africa
80,0,Central_African_Republic,2020-05-16,CAF,4745185.0,Africa
24,0,Central_African_Republic,2020-05-15,CAF,4745185.0,Africa
18,0,Central_African_Republic,2020-05-14,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-13,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-12,CAF,4745185.0,Africa
36,0,Central_African_Republic,2020-05-11,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-10,CAF,4745185.0,Africa
49,0,Central_African_Republic,2020-05-09,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-08,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-07,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-06,CAF,4745185.0,Africa
22,0,Central_African_Republic,2020-05-05,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-04,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-03,CAF,4745185.0,Africa
22,0,Central_African_Republic,2020-05-02,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-05-01,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-30,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-29,CAF,4745185.0,Africa
31,0,Central_African_Republic,2020-04-28,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-27,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-26,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-04-25,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-04-24,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-04-23,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-04-22,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-21,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-20,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-19,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-18,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-04-17,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-16,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-15,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-14,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-13,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-12,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-11,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-04-10,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-04-09,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-08,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-07,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-06,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-04-05,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-04,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-03,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-04-02,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-04-01,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-31,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-30,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-03-29,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-28,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-03-27,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-26,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-25,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-24,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-03-23,CAF,4745185.0,Africa
2,0,Central_African_Republic,2020-03-22,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-21,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-20,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-19,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-18,CAF,4745185.0,Africa
0,0,Central_African_Republic,2020-03-17,CAF,4745185.0,Africa
1,0,Central_African_Republic,2020-03-16,CAF,4745185.0,Africa
19,0,Chad,2020-11-30,TCD,15946876.0,Africa
0,0,Chad,2020-11-29,TCD,15946876.0,Africa
2,0,Chad,2020-11-28,TCD,15946876.0,Africa
6,0,Chad,2020-11-27,TCD,15946876.0,Africa
6,0,Chad,2020-11-26,TCD,15946876.0,Africa
1,0,Chad,2020-11-25,TCD,15946876.0,Africa
6,0,Chad,2020-11-24,TCD,15946876.0,Africa
9,0,Chad,2020-11-23,TCD,15946876.0,Africa
7,0,Chad,2020-11-22,TCD,15946876.0,Africa
6,0,Chad,2020-11-21,TCD,15946876.0,Africa
4,0,Chad,2020-11-20,TCD,15946876.0,Africa
8,0,Chad,2020-11-19,TCD,15946876.0,Africa
5,0,Chad,2020-11-18,TCD,15946876.0,Africa
6,0,Chad,2020-11-17,TCD,15946876.0,Africa
6,1,Chad,2020-11-16,TCD,15946876.0,Africa
2,0,Chad,2020-11-15,TCD,15946876.0,Africa
24,1,Chad,2020-11-14,TCD,15946876.0,Africa
0,0,Chad,2020-11-13,TCD,15946876.0,Africa
4,0,Chad,2020-11-12,TCD,15946876.0,Africa
10,0,Chad,2020-11-11,TCD,15946876.0,Africa
4,0,Chad,2020-11-10,TCD,15946876.0,Africa
4,0,Chad,2020-11-09,TCD,15946876.0,Africa
5,0,Chad,2020-11-08,TCD,15946876.0,Africa
9,0,Chad,2020-11-07,TCD,15946876.0,Africa
12,0,Chad,2020-11-06,TCD,15946876.0,Africa
4,1,Chad,2020-11-05,TCD,15946876.0,Africa
14,0,Chad,2020-11-04,TCD,15946876.0,Africa
1,0,Chad,2020-11-03,TCD,15946876.0,Africa
15,0,Chad,2020-11-02,TCD,15946876.0,Africa
0,0,Chad,2020-11-01,TCD,15946876.0,Africa
10,1,Chad,2020-10-31,TCD,15946876.0,Africa
5,0,Chad,2020-10-30,TCD,15946876.0,Africa
8,1,Chad,2020-10-29,TCD,15946876.0,Africa
19,0,Chad,2020-10-28,TCD,15946876.0,Africa
4,0,Chad,2020-10-27,TCD,15946876.0,Africa
3,0,Chad,2020-10-26,TCD,15946876.0,Africa
11,0,Chad,2020-10-25,TCD,15946876.0,Africa
13,0,Chad,2020-10-24,TCD,15946876.0,Africa
6,0,Chad,2020-10-23,TCD,15946876.0,Africa
5,3,Chad,2020-10-22,TCD,15946876.0,Africa
9,0,Chad,2020-10-21,TCD,15946876.0,Africa
11,0,Chad,2020-10-20,TCD,15946876.0,Africa
14,0,Chad,2020-10-19,TCD,15946876.0,Africa
4,0,Chad,2020-10-18,TCD,15946876.0,Africa
11,1,Chad,2020-10-17,TCD,15946876.0,Africa
21,0,Chad,2020-10-16,TCD,15946876.0,Africa
8,0,Chad,2020-10-15,TCD,15946876.0,Africa
13,0,Chad,2020-10-14,TCD,15946876.0,Africa
4,0,Chad,2020-10-13,TCD,15946876.0,Africa
13,0,Chad,2020-10-12,TCD,15946876.0,Africa
17,2,Chad,2020-10-11,TCD,15946876.0,Africa
12,1,Chad,2020-10-10,TCD,15946876.0,Africa
11,1,Chad,2020-10-09,TCD,15946876.0,Africa
13,0,Chad,2020-10-08,TCD,15946876.0,Africa
15,2,Chad,2020-10-07,TCD,15946876.0,Africa
6,0,Chad,2020-10-06,TCD,15946876.0,Africa
3,1,Chad,2020-10-05,TCD,15946876.0,Africa
3,0,Chad,2020-10-04,TCD,15946876.0,Africa
8,0,Chad,2020-10-03,TCD,15946876.0,Africa
3,0,Chad,2020-10-02,TCD,15946876.0,Africa
7,0,Chad,2020-10-01,TCD,15946876.0,Africa
8,0,Chad,2020-09-30,TCD,15946876.0,Africa
7,1,Chad,2020-09-29,TCD,15946876.0,Africa
1,1,Chad,2020-09-28,TCD,15946876.0,Africa
2,0,Chad,2020-09-27,TCD,15946876.0,Africa
4,1,Chad,2020-09-26,TCD,15946876.0,Africa
7,0,Chad,2020-09-25,TCD,15946876.0,Africa
9,1,Chad,2020-09-24,TCD,15946876.0,Africa
2,0,Chad,2020-09-23,TCD,15946876.0,Africa
2,0,Chad,2020-09-22,TCD,15946876.0,Africa
2,0,Chad,2020-09-21,TCD,15946876.0,Africa
2,0,Chad,2020-09-20,TCD,15946876.0,Africa
32,0,Chad,2020-09-19,TCD,15946876.0,Africa
25,0,Chad,2020-09-18,TCD,15946876.0,Africa
3,0,Chad,2020-09-17,TCD,15946876.0,Africa
2,0,Chad,2020-09-16,TCD,15946876.0,Africa
1,1,Chad,2020-09-15,TCD,15946876.0,Africa
1,0,Chad,2020-09-14,TCD,15946876.0,Africa
2,1,Chad,2020-09-13,TCD,15946876.0,Africa
30,0,Chad,2020-09-12,TCD,15946876.0,Africa
3,0,Chad,2020-09-11,TCD,15946876.0,Africa
3,0,Chad,2020-09-10,TCD,15946876.0,Africa
5,0,Chad,2020-09-09,TCD,15946876.0,Africa
1,0,Chad,2020-09-08,TCD,15946876.0,Africa
5,2,Chad,2020-09-07,TCD,15946876.0,Africa
11,0,Chad,2020-09-06,TCD,15946876.0,Africa
5,0,Chad,2020-09-05,TCD,15946876.0,Africa
1,0,Chad,2020-09-04,TCD,15946876.0,Africa
0,0,Chad,2020-09-03,TCD,15946876.0,Africa
4,0,Chad,2020-09-02,TCD,15946876.0,Africa
1,0,Chad,2020-09-01,TCD,15946876.0,Africa
4,0,Chad,2020-08-31,TCD,15946876.0,Africa
0,0,Chad,2020-08-30,TCD,15946876.0,Africa
4,0,Chad,2020-08-29,TCD,15946876.0,Africa
6,0,Chad,2020-08-28,TCD,15946876.0,Africa
3,0,Chad,2020-08-27,TCD,15946876.0,Africa
8,1,Chad,2020-08-26,TCD,15946876.0,Africa
1,0,Chad,2020-08-25,TCD,15946876.0,Africa
4,0,Chad,2020-08-24,TCD,15946876.0,Africa
1,0,Chad,2020-08-23,TCD,15946876.0,Africa
9,0,Chad,2020-08-22,TCD,15946876.0,Africa
1,0,Chad,2020-08-21,TCD,15946876.0,Africa
1,0,Chad,2020-08-20,TCD,15946876.0,Africa
11,0,Chad,2020-08-19,TCD,15946876.0,Africa
3,0,Chad,2020-08-18,TCD,15946876.0,Africa
4,0,Chad,2020-08-17,TCD,15946876.0,Africa
1,0,Chad,2020-08-16,TCD,15946876.0,Africa
2,0,Chad,2020-08-15,TCD,15946876.0,Africa
0,0,Chad,2020-08-14,TCD,15946876.0,Africa
3,0,Chad,2020-08-13,TCD,15946876.0,Africa
1,0,Chad,2020-08-12,TCD,15946876.0,Africa
1,0,Chad,2020-08-11,TCD,15946876.0,Africa
2,0,Chad,2020-08-10,TCD,15946876.0,Africa
0,0,Chad,2020-08-09,TCD,15946876.0,Africa
0,0,Chad,2020-08-08,TCD,15946876.0,Africa
3,1,Chad,2020-08-07,TCD,15946876.0,Africa
1,0,Chad,2020-08-06,TCD,15946876.0,Africa
2,0,Chad,2020-08-05,TCD,15946876.0,Africa
0,0,Chad,2020-08-04,TCD,15946876.0,Africa
0,0,Chad,2020-08-03,TCD,15946876.0,Africa
0,0,Chad,2020-08-02,TCD,15946876.0,Africa
1,0,Chad,2020-08-01,TCD,15946876.0,Africa
9,0,Chad,2020-07-31,TCD,15946876.0,Africa
0,0,Chad,2020-07-30,TCD,15946876.0,Africa
4,0,Chad,2020-07-29,TCD,15946876.0,Africa
7,0,Chad,2020-07-28,TCD,15946876.0,Africa
0,0,Chad,2020-07-27,TCD,15946876.0,Africa
0,0,Chad,2020-07-26,TCD,15946876.0,Africa
0,0,Chad,2020-07-25,TCD,15946876.0,Africa
26,0,Chad,2020-07-24,TCD,15946876.0,Africa
0,0,Chad,2020-07-23,TCD,15946876.0,Africa
0,0,Chad,2020-07-22,TCD,15946876.0,Africa
0,0,Chad,2020-07-21,TCD,15946876.0,Africa
0,0,Chad,2020-07-20,TCD,15946876.0,Africa
2,0,Chad,2020-07-19,TCD,15946876.0,Africa
1,0,Chad,2020-07-18,TCD,15946876.0,Africa
1,0,Chad,2020-07-17,TCD,15946876.0,Africa
1,0,Chad,2020-07-16,TCD,15946876.0,Africa
4,0,Chad,2020-07-15,TCD,15946876.0,Africa
0,0,Chad,2020-07-14,TCD,15946876.0,Africa
6,1,Chad,2020-07-13,TCD,15946876.0,Africa
0,0,Chad,2020-07-12,TCD,15946876.0,Africa
1,0,Chad,2020-07-11,TCD,15946876.0,Africa
0,0,Chad,2020-07-10,TCD,15946876.0,Africa
0,0,Chad,2020-07-09,TCD,15946876.0,Africa
1,0,Chad,2020-07-08,TCD,15946876.0,Africa
0,0,Chad,2020-07-07,TCD,15946876.0,Africa
1,0,Chad,2020-07-06,TCD,15946876.0,Africa
0,0,Chad,2020-07-05,TCD,15946876.0,Africa
3,0,Chad,2020-07-04,TCD,15946876.0,Africa
2,0,Chad,2020-07-03,TCD,15946876.0,Africa
0,0,Chad,2020-07-02,TCD,15946876.0,Africa
0,0,Chad,2020-07-01,TCD,15946876.0,Africa
0,0,Chad,2020-06-30,TCD,15946876.0,Africa
